entity,cost_centre,account_code,period_month,budget_amount,currency
MI-US,SGA-US,6310,2024-02,31289.4,USD
MI-US,SGA-US,6310,2024-03,32032.48,USD
MI-US,SGA-US,6310,2024-04,33020.41,USD
MI-US,SGA-US,6310,2024-05,31947.61,USD
MI-US,SGA-US,6310,2024-06,31334.27,USD
MI-US,SGA-US,6310,2024-07,29678.19,USD
MI-US,SGA-US,6310,2024-08,28345.07,USD
MI-US,SGA-US,6310,2024-09,27137.94,USD
MI-US,SGA-US,6310,2024-10,26759.46,USD
MI-US,SGA-US,6310,2024-11,26775.25,USD
MI-US,SGA-US,6310,2024-12,28317.3,USD
MI-US,SGA-US,6320,2024-01,5317.98,USD
MI-US,SGA-US,6320,2024-02,5511.47,USD
MI-US,SGA-US,6320,2024-03,5763.59,USD
MI-US,SGA-US,6320,2024-04,5748.33,USD
MI-US,SGA-US,6320,2024-05,5814.43,USD
MI-US,SGA-US,6320,2024-06,5444.19,USD
MI-US,SGA-US,6320,2024-07,5394.81,USD
MI-US,SGA-US,6320,2024-08,5137.13,USD
MI-US,SGA-US,6320,2024-09,4807.14,USD
MI-US,SGA-US,6320,2024-10,4768.96,USD
MI-US,SGA-US,6320,2024-11,4900.85,USD
MI-US,SGA-US,6320,2024-12,5131.1,USD
MI-US,SGA-US,6330,2024-01,2592.14,USD
MI-US,SGA-US,6330,2024-02,2754.95,USD
MI-US,SGA-US,6330,2024-03,2881.33,USD
MI-US,SGA-US,6330,2024-04,2897.96,USD
MI-US,SGA-US,6330,2024-05,2902.94,USD
MI-US,SGA-US,6330,2024-06,2757.62,USD
MI-US,SGA-US,6330,2024-07,2651.01,USD
MI-US,SGA-US,6330,2024-08,2510.09,USD
MI-US,SGA-US,6330,2024-09,2472.64,USD
MI-US,SGA-US,6330,2024-10,2411.07,USD
MI-US,SGA-US,6330,2024-11,2416.06,USD
MI-US,SGA-US,6330,2024-12,2512.27,USD
MI-US,SGA-US,6410,2024-01,12400.72,USD
MI-US,SGA-US,6410,2024-02,12999.52,USD
MI-US,SGA-US,6410,2024-03,13555.01,USD
MI-US,SGA-US,6410,2024-04,13610.33,USD
MI-US,SGA-US,6410,2024-05,13221.21,USD
MI-US,SGA-US,6410,2024-06,13164.11,USD
MI-US,SGA-US,6410,2024-07,12480.46,USD
MI-US,SGA-US,6410,2024-08,11462.24,USD
MI-US,SGA-US,6410,2024-09,11468.78,USD
MI-US,SGA-US,6410,2024-10,11190.97,USD
MI-US,SGA-US,6410,2024-11,11325.75,USD
MI-US,SGA-US,6410,2024-12,11619.29,USD
MI-US,SGA-US,6420,2024-01,14513.9,USD
MI-US,SGA-US,6420,2024-02,15419.7,USD
MI-US,SGA-US,6420,2024-03,15751.25,USD
MI-US,SGA-US,6420,2024-04,15419.86,USD
MI-US,SGA-US,6420,2024-05,15575.73,USD
MI-US,SGA-US,6420,2024-06,14960.72,USD
MI-US,SGA-US,6420,2024-07,14690.94,USD
MI-US,SGA-US,6420,2024-08,14025.41,USD
MI-US,SGA-US,6420,2024-09,13254.09,USD
MI-US,SGA-US,6420,2024-10,12898.87,USD
MI-US,SGA-US,6420,2024-11,13320.37,USD
MI-US,SGA-US,6420,2024-12,13574.12,USD
MI-US,SGA-US,6430,2024-01,17318.99,USD
MI-US,SGA-US,6430,2024-02,18387.42,USD
MI-US,SGA-US,6430,2024-03,18125.63,USD
MI-US,SGA-US,6430,2024-04,18976.62,USD
MI-US,SGA-US,6430,2024-05,18291.1,USD
MI-US,SGA-US,6430,2024-06,17969.19,USD
MI-US,SGA-US,6430,2024-07,16806.01,USD
MI-US,SGA-US,6430,2024-08,16448.32,USD
MI-US,SGA-US,6430,2024-09,15121.41,USD
MI-US,SGA-US,6430,2024-10,15077.83,USD
MI-US,SGA-US,6430,2024-11,15705.04,USD
MI-US,SGA-US,6430,2024-12,16545.09,USD
MI-US,SGA-US,6510,2024-01,14089.64,USD
MI-US,SGA-US,6510,2024-02,14910.49,USD
MI-US,SGA-US,6510,2024-03,15480.15,USD
MI-US,SGA-US,6510,2024-04,15413.42,USD
MI-US,SGA-US,6510,2024-05,15253.37,USD
MI-US,SGA-US,6510,2024-06,15164.06,USD
MI-US,SGA-US,6510,2024-07,13969.74,USD
MI-US,SGA-US,6510,2024-08,13556.74,USD
MI-US,SGA-US,6510,2024-09,13192.12,USD
MI-US,SGA-US,6510,2024-10,12880.56,USD
MI-US,SGA-US,6510,2024-11,12817.06,USD
MI-US,SGA-US,6510,2024-12,13465.81,USD
MI-US,SGA-US,6520,2024-01,5098.72,USD
MI-US,SGA-US,6520,2024-02,5467.87,USD
MI-US,SGA-US,6520,2024-03,5629.1,USD
MI-US,SGA-US,6520,2024-04,5648.63,USD
MI-US,SGA-US,6520,2024-05,5639.62,USD
MI-US,SGA-US,6520,2024-06,5466.33,USD
MI-US,SGA-US,6520,2024-07,5253.56,USD
MI-US,SGA-US,6520,2024-08,4905.6,USD
MI-US,SGA-US,6520,2024-09,4777.63,USD
MI-US,SGA-US,6520,2024-10,4706.27,USD
MI-US,SGA-US,6520,2024-11,4744.16,USD
MI-US,SGA-US,6520,2024-12,4926.55,USD
MI-US,SGA-US,6530,2024-01,8375.33,USD
MI-US,SGA-US,6530,2024-02,8766.17,USD
MI-US,SGA-US,6530,2024-03,9097.85,USD
MI-US,SGA-US,6530,2024-04,9176.34,USD
MI-US,SGA-US,6530,2024-05,9092.8,USD
MI-US,SGA-US,6530,2024-06,8766.74,USD
MI-US,SGA-US,6530,2024-07,8322.5,USD
MI-US,SGA-US,6530,2024-08,7893.03,USD
MI-US,SGA-US,6530,2024-09,7736.06,USD
MI-US,SGA-US,6530,2024-10,7681.89,USD
MI-US,SGA-US,6530,2024-11,7586.59,USD
MI-US,SGA-US,6530,2024-12,8063.15,USD
MI-US,SGA-US,6810,2024-01,15579.56,USD
MI-US,SGA-US,6810,2024-02,16212.53,USD
MI-US,SGA-US,6810,2024-03,16778.05,USD
MI-US,SGA-US,6810,2024-04,17013.52,USD
MI-US,SGA-US,6810,2024-05,16759.13,USD
MI-US,SGA-US,6810,2024-06,16430.48,USD
MI-US,SGA-US,6810,2024-07,15523.6,USD
MI-US,SGA-US,6810,2024-08,14679.04,USD
MI-US,SGA-US,6810,2024-09,13991.75,USD
MI-US,SGA-US,6810,2024-10,14104.69,USD
MI-US,SGA-US,6810,2024-11,14052.34,USD
MI-US,SGA-US,6810,2024-12,14777.95,USD
MI-US,SGA-US,6820,2024-01,2638.88,USD
MI-US,SGA-US,6820,2024-02,2784.53,USD
MI-US,SGA-US,6820,2024-03,2852.44,USD
MI-US,SGA-US,6820,2024-04,2868.43,USD
MI-US,SGA-US,6820,2024-05,2862.48,USD
MI-US,SGA-US,6820,2024-06,2786.67,USD
MI-US,SGA-US,6820,2024-07,2688.63,USD
MI-US,SGA-US,6820,2024-08,2511.92,USD
MI-US,SGA-US,6820,2024-09,2389.01,USD
MI-US,SGA-US,6820,2024-10,2429.64,USD
MI-US,SGA-US,6820,2024-11,2374.08,USD
MI-US,SGA-US,6820,2024-12,2486.71,USD
MI-US,SGA-US,6830,2024-01,4256.76,USD
MI-US,SGA-US,6830,2024-02,4622.04,USD
MI-US,SGA-US,6830,2024-03,4694.85,USD
MI-US,SGA-US,6830,2024-04,4805.94,USD
MI-US,SGA-US,6830,2024-05,4785.88,USD
MI-US,SGA-US,6830,2024-06,4607.29,USD
MI-US,SGA-US,6830,2024-07,4337.06,USD
MI-US,SGA-US,6830,2024-08,4121.89,USD
MI-US,SGA-US,6830,2024-09,3960.82,USD
MI-US,SGA-US,6830,2024-10,3923.86,USD
MI-US,SGA-US,6830,2024-11,3985.94,USD
MI-US,SGA-US,6830,2024-12,4142.24,USD
