txn_id,posting_date,accrual_date,entity,cost_centre,account_code,amount,currency,vendor_id,doc_ref,approval_ref,memo
T002371,2023-01-16,2023-01-16,MI-US,SGA-US,6230,113.41,USD,V1037,INV-2023-002371,,team meals Eindhoven
T003647,2023-01-16,2023-01-16,MI-US,MKT-US,6710,3242.37,USD,V1014,INV-2023-003647,,digital advertising - 2023-01
T003648,2023-01-16,2023-01-13,MI-US,MKT-US,6710,18883.26,USD,V1014,INV-2023-003648,,digital advertising - 2023-01
T004695,2023-01-16,2023-01-16,MI-CA,OPS-CA,6210,1230.57,CAD,V1036,INV-2023-004695,AP-2023-4194,"airfare Milwaukee, economy"
T004718,2023-01-16,2023-01-13,MI-CA,OPS-CA,6320,1975.66,CAD,V1009,INV-2023-004718,,utilities - 2023-01
T005940,2023-01-16,2023-01-14,MI-CA,SGA-CA,6210,1055.8,CAD,V1036,INV-2023-005940,AP-2023-9308,"airfare Eindhoven, economy"
T005955,2023-01-16,2023-01-13,MI-CA,SGA-CA,6240,447.88,CAD,V1036,INV-2023-005955,,ground transport Milwaukee
T007263,2023-01-16,2023-01-15,MI-NL,OPS-EU,6320,2040.41,EUR,V1033,INV-2023-007263,,utilities - 2023-01
T007273,2023-01-16,2023-01-15,MI-NL,OPS-EU,6610,11404.9,EUR,V1042,INV-2023-007273,,customs and duty
T007290,2023-01-16,2023-01-15,MI-NL,OPS-EU,6830,1935.1,EUR,V1034,INV-2023-007290,,sundry expenses - 2023-01
T009653,2023-01-16,2023-01-16,MI-NL,SGA-EU,6120,11048.84,EUR,,INV-2023-009653,,employer contributions - period 2023-01
T009654,2023-01-16,2023-01-16,MI-NL,SGA-EU,6120,16313.07,EUR,,INV-2023-009654,,employer contributions - period 2023-01
T009659,2023-01-16,2023-01-14,MI-NL,SGA-EU,6320,2099.4,EUR,V1009,INV-2023-009659,,utilities - 2023-01
T009671,2023-01-16,2023-01-13,MI-NL,SGA-EU,6510,2604.79,EUR,V1022,INV-2023-009671,,subscription renewal
T000002,2023-01-17,2023-01-16,MI-US,OPS-NA,6210,4361.97,USD,V1002,INV-2023-000002,AP-2023-5333,"airfare Boston return, business"
T001240,2023-01-17,2023-01-15,MI-US,ENG-US,6210,1052.81,USD,V1036,INV-2023-001240,AP-2023-2287,"airfare Leuven, economy"
T001243,2023-01-17,2023-01-17,MI-US,ENG-US,6220,634.5,USD,V1025,INV-2023-001243,,"hotel - 3 nights, Toronto"
T002387,2023-01-17,2023-01-14,MI-US,SGA-US,6320,957.41,USD,V1033,INV-2023-002387,,utilities - 2023-01
T002395,2023-01-17,2023-01-15,MI-US,SGA-US,6430,7633.58,USD,V1251,INV-2023-002395,,consulting - 2023-01
T003650,2023-01-17,2023-01-17,MI-US,MKT-US,6710,18998.51,USD,V1024,INV-2023-003650,,digital advertising - 2023-01
T004707,2023-01-17,2023-01-15,MI-CA,OPS-CA,6240,384.38,CAD,V1036,INV-2023-004707,,ground transport Boston
T005957,2023-01-17,2023-01-16,MI-CA,SGA-CA,6110,75579.33,CAD,,INV-2023-005957,,payroll run - period 2023-01
T007280,2023-01-17,2023-01-16,MI-NL,OPS-EU,6620,15082.2,EUR,V1030,INV-2023-007280,,customer delivery
T007284,2023-01-17,2023-01-14,MI-NL,OPS-EU,6630,2919.05,EUR,V1001,INV-2023-007284,,expedited freight
T008525,2023-01-17,2023-01-17,MI-NL,ENG-EU,6230,130.64,EUR,V1002,INV-2023-008525,,team meals Boston
T009663,2023-01-17,2023-01-17,MI-NL,SGA-EU,6410,3108.83,EUR,V1005,INV-2023-009663,,audit fees - interim
T000005,2023-01-18,2023-01-15,MI-US,OPS-NA,6220,1130.87,USD,V1002,INV-2023-000005,AP-2023-5561,"hotel - 5 nights, Amsterdam"
T000015,2023-01-18,2023-01-17,MI-US,OPS-NA,6240,73.99,USD,V1036,INV-2023-000015,,ground transport Calgary
T000048,2023-01-18,2023-01-15,MI-US,OPS-NA,6620,14692.28,USD,V1023,INV-2023-000048,,customer delivery
T002365,2023-01-18,2023-01-18,MI-US,SGA-US,6220,249.7,USD,V1025,INV-2023-002365,,"hotel - 1 nights, Chicago"
T003645,2023-01-18,2023-01-17,MI-US,MKT-US,6520,3091.49,USD,V1028,INV-2023-003645,,test equipment
T004698,2023-01-18,2023-01-16,MI-CA,OPS-CA,6210,542.56,CAD,V1002,INV-2023-004698,,"airfare Amsterdam, economy"
T004701,2023-01-18,2023-01-18,MI-CA,OPS-CA,6220,1346.5,CAD,V1002,INV-2023-004701,AP-2023-4697,"hotel - 4 nights, Amsterdam"
T004730,2023-01-18,2023-01-15,MI-CA,OPS-CA,6530,1777.39,CAD,V1007,INV-2023-004730,,compute and storage
T004731,2023-01-18,2023-01-18,MI-CA,OPS-CA,6530,2519.69,CAD,V1007,INV-2023-004731,,compute and storage
T004734,2023-01-18,2023-01-18,MI-CA,OPS-CA,6610,7804.51,CAD,V1021,INV-2023-004734,,inbound freight - 2023-01
T004738,2023-01-18,2023-01-18,MI-CA,OPS-CA,6620,22413.92,CAD,V1021,INV-2023-004738,,customer delivery
T005956,2023-01-18,2023-01-15,MI-CA,SGA-CA,6240,124.59,CAD,V1008,INV-2023-005956,,ground transport Cleveland
T005961,2023-01-18,2023-01-17,MI-CA,SGA-CA,6130,942.52,CAD,V1012,INV-2023-005961,,contract engineer - 2023-01
T005967,2023-01-18,2023-01-15,MI-CA,SGA-CA,6320,2463.47,CAD,V1033,INV-2023-005967,,utilities - 2023-01
T005980,2023-01-18,2023-01-18,MI-CA,SGA-CA,6430,4424.32,CAD,V1029,INV-2023-005980,,advisory - process review
T007252,2023-01-18,2023-01-17,MI-NL,OPS-EU,6110,51851.55,EUR,,INV-2023-007252,,payroll run - period 2023-01
T007253,2023-01-18,2023-01-15,MI-NL,OPS-EU,6120,9985.43,EUR,,INV-2023-007253,,employer contributions - period 2023-01
T007262,2023-01-18,2023-01-15,MI-NL,OPS-EU,6320,1643.2,EUR,V1033,INV-2023-007262,,utilities - 2023-01
T008528,2023-01-18,2023-01-16,MI-NL,ENG-EU,6240,152.15,EUR,V1008,INV-2023-008528,,ground transport San Francisco
T000008,2023-01-19,2023-01-19,MI-US,OPS-NA,6230,362.92,USD,V1002,INV-2023-000008,,team meals San Francisco
T000052,2023-01-19,2023-01-16,MI-US,OPS-NA,6630,3282.05,USD,V1001,INV-2023-000052,,expedited freight
T001242,2023-01-19,2023-01-19,MI-US,ENG-US,6220,230.64,USD,V1025,INV-2023-001242,,"hotel - 1 nights, Chicago"
T001257,2023-01-19,2023-01-16,MI-US,ENG-US,6240,186.75,USD,V1008,INV-2023-001257,,ground transport Boston
T002362,2023-01-19,2023-01-16,MI-US,SGA-US,6220,600.32,USD,V1025,INV-2023-002362,,"hotel - 4 nights, Eindhoven"
T002364,2023-01-19,2023-01-17,MI-US,SGA-US,6220,344.46,USD,V1025,INV-2023-002364,,"hotel - 2 nights, Leuven"
T002367,2023-01-19,2023-01-18,MI-US,SGA-US,6230,379.1,USD,V1037,INV-2023-002367,,team meals Calgary
T003651,2023-01-19,2023-01-17,MI-US,MKT-US,6710,12298.31,USD,V1024,INV-2023-003651,,campaign production
T007268,2023-01-19,2023-01-19,MI-NL,OPS-EU,6430,1126.82,EUR,V1029,INV-2023-007268,,consulting - 2023-01
T007278,2023-01-19,2023-01-16,MI-NL,OPS-EU,6610,3828.0,EUR,V1018,INV-2023-007278,,customs and duty
T007288,2023-01-19,2023-01-17,MI-NL,OPS-EU,6810,6949.6,EUR,V1016,INV-2023-007288,,insurance premium instalment
T008527,2023-01-19,2023-01-17,MI-NL,ENG-EU,6240,112.57,EUR,V1008,INV-2023-008527,,ground transport Toronto
T008535,2023-01-19,2023-01-17,MI-NL,ENG-EU,6130,3543.25,EUR,V1010,INV-2023-008535,,contract engineer - 2023-01
T008540,2023-01-19,2023-01-19,MI-NL,ENG-EU,6310,21897.2,EUR,V1017,INV-2023-008540,,monthly rent
T009675,2023-01-19,2023-01-18,MI-NL,SGA-EU,6520,4636.67,EUR,V1028,INV-2023-009675,,test equipment
T510909,2023-01-19,2023-01-10,MI-US,SGA-US,6310,-27285.56,USD,V1017,CM-2023-002386,,credit memo - reversal of INV-2023-002386
T000051,2023-01-20,2023-01-17,MI-US,OPS-NA,6630,3878.25,USD,V1130,INV-2023-000051,,air freight - urgent
T001259,2023-01-20,2023-01-17,MI-US,ENG-US,6110,37010.67,USD,,INV-2023-001259,,semi-monthly payroll run
T001273,2023-01-20,2023-01-20,MI-US,ENG-US,6430,11917.15,USD,V1026,INV-2023-001273,,advisory - process review
T002385,2023-01-20,2023-01-17,MI-US,SGA-US,6130,5508.68,USD,V1012,INV-2023-002385,,contract engineer - 2023-01
T004712,2023-01-20,2023-01-20,MI-CA,OPS-CA,6120,25830.87,CAD,,INV-2023-004712,,employer contributions - period 2023-01
T007241,2023-01-20,2023-01-19,MI-NL,OPS-EU,6230,538.47,EUR,V1002,INV-2023-007241,,client entertainment Utrecht
T007255,2023-01-20,2023-01-18,MI-NL,OPS-EU,6130,13979.04,EUR,V1012,INV-2023-007255,,contract engineer - 2023-01
T009668,2023-01-20,2023-01-20,MI-NL,SGA-EU,6420,5769.87,EUR,V1031,INV-2023-009668,,legal advice - commercial
T001246,2023-01-21,2023-01-18,MI-US,ENG-US,6230,2121.35,USD,V1002,INV-2023-001246,AP-2023-7855,client entertainment Hartford
T001251,2023-01-21,2023-01-21,MI-US,ENG-US,6240,81.63,USD,V1036,INV-2023-001251,,ground transport London
T002378,2023-01-21,2023-01-21,MI-US,SGA-US,6240,299.97,USD,V1036,INV-2023-002378,,ground transport Hartford
T002392,2023-01-21,2023-01-19,MI-US,SGA-US,6410,11176.66,USD,V1005,INV-2023-002392,,audit fees - interim
T003637,2023-01-21,2023-01-21,MI-US,MKT-US,6120,12161.9,USD,,INV-2023-003637,,employer contributions - period 2023-01
T004732,2023-01-21,2023-01-21,MI-CA,OPS-CA,6610,19293.3,CAD,V1042,INV-2023-004732,,customs and duty
T005986,2023-01-21,2023-01-20,MI-CA,SGA-CA,6810,14968.23,CAD,V1016,INV-2023-005986,,insurance premium instalment
T007235,2023-01-21,2023-01-19,MI-NL,OPS-EU,6220,941.1,EUR,V1002,INV-2023-007235,,"hotel - 4 nights, New York"
T007283,2023-01-21,2023-01-20,MI-NL,OPS-EU,6620,10121.7,EUR,V1023,INV-2023-007283,,customer delivery
T000014,2023-01-22,2023-01-22,MI-US,OPS-NA,6240,294.64,USD,V1036,INV-2023-000014,,ground transport Chicago
T001266,2023-01-22,2023-01-21,MI-US,ENG-US,6130,5142.26,USD,V1006,INV-2023-001266,,contract engineer - 2023-01
T001271,2023-01-22,2023-01-21,MI-US,ENG-US,6330,2277.42,USD,V1020,INV-2023-001271,,HVAC service
T003623,2023-01-22,2023-01-19,MI-US,MKT-US,6230,2280.8,USD,V1037,INV-2023-003623,AP-2023-1206,client entertainment Chicago
T003624,2023-01-22,2023-01-20,MI-US,MKT-US,6230,76.75,USD,V1002,INV-2023-003624,,team meals Boston
T003635,2023-01-22,2023-01-19,MI-US,MKT-US,6110,55626.51,USD,,INV-2023-003635,,payroll run - period 2023-01
T003639,2023-01-22,2023-01-19,MI-US,MKT-US,6130,1390.3,USD,V1006,INV-2023-003639,,temporary operations cover
T003649,2023-01-22,2023-01-19,MI-US,MKT-US,6710,8577.89,USD,V1024,INV-2023-003649,,digital advertising - 2023-01
T004743,2023-01-22,2023-01-19,MI-CA,OPS-CA,6810,8296.18,CAD,V1016,INV-2023-004743,,insurance premium instalment
T005938,2023-01-22,2023-01-20,MI-CA,SGA-CA,6210,795.43,CAD,V1036,INV-2023-005938,,"airfare Cleveland, economy"
T005945,2023-01-22,2023-01-21,MI-CA,SGA-CA,6220,600.78,CAD,V1002,INV-2023-005945,,"hotel - 3 nights, Milwaukee"
T005983,2023-01-22,2023-01-21,MI-CA,SGA-CA,6510,4889.12,CAD,V1027,INV-2023-005983,,subscription renewal
T007258,2023-01-22,2023-01-20,MI-NL,OPS-EU,6130,4398.97,EUR,V1006,INV-2023-007258,,contract engineer - 2023-01
T008549,2023-01-22,2023-01-19,MI-NL,ENG-EU,6520,5554.78,EUR,V1004,INV-2023-008549,,test equipment
T009633,2023-01-22,2023-01-20,MI-NL,SGA-EU,6210,704.77,EUR,V1036,INV-2023-009633,,"airfare London, economy"
T000049,2023-01-23,2023-01-21,MI-US,OPS-NA,6620,29617.12,USD,V1088,INV-2023-000049,,outbound freight - 2023-01
T001253,2023-01-23,2023-01-21,MI-US,ENG-US,6240,45.16,USD,V1036,INV-2023-001253,,ground transport Hartford
T002393,2023-01-23,2023-01-21,MI-US,SGA-US,6420,2904.96,USD,V1031,INV-2023-002393,,legal advice - commercial
T002400,2023-01-23,2023-01-21,MI-US,SGA-US,6510,4480.87,USD,V1027,INV-2023-002400,,seat licences - 2023-01
T003615,2023-01-23,2023-01-23,MI-US,MKT-US,6210,371.24,USD,V1036,INV-2023-003615,,"airfare Rotterdam, economy"
T005939,2023-01-23,2023-01-23,MI-CA,SGA-CA,6210,644.6,CAD,V1002,INV-2023-005939,,"airfare Winnipeg, economy"
T005979,2023-01-23,2023-01-20,MI-CA,SGA-CA,6430,6644.68,CAD,V1203,INV-2023-005979,,systems advisory
T005988,2023-01-23,2023-01-23,MI-CA,SGA-CA,6830,4049.04,CAD,V1034,INV-2023-005988,,office supplies
T007249,2023-01-23,2023-01-20,MI-NL,OPS-EU,6240,240.58,EUR,V1008,INV-2023-007249,,ground transport Eindhoven
T009670,2023-01-23,2023-01-21,MI-NL,SGA-EU,6430,7789.03,EUR,V1029,INV-2023-009670,,systems advisory
T009678,2023-01-23,2023-01-20,MI-NL,SGA-EU,6810,16176.17,EUR,V1016,INV-2023-009678,,insurance premium instalment
T000012,2023-01-24,2023-01-22,MI-US,OPS-NA,6230,182.35,USD,V1037,INV-2023-000012,,team meals New York
T000038,2023-01-24,2023-01-21,MI-US,OPS-NA,6510,6032.48,USD,V1007,INV-2023-000038,,seat licences - 2023-01
T000040,2023-01-24,2023-01-23,MI-US,OPS-NA,6530,3609.45,USD,V1007,INV-2023-000040,,cloud hosting - 2023-01
T000047,2023-01-24,2023-01-22,MI-US,OPS-NA,6620,29080.5,USD,V1023,INV-2023-000047,,customer delivery
T001258,2023-01-24,2023-01-22,MI-US,ENG-US,6110,141141.83,USD,,INV-2023-001258,,semi-monthly payroll run
T002375,2023-01-24,2023-01-24,MI-US,SGA-US,6240,298.1,USD,V1008,INV-2023-002375,,ground transport Leuven
T002381,2023-01-24,2023-01-23,MI-US,SGA-US,6120,18706.43,USD,,INV-2023-002381,,employer contributions - period 2023-01
T003631,2023-01-24,2023-01-21,MI-US,MKT-US,6230,340.93,USD,V1002,INV-2023-003631,,team meals Zurich
T003640,2023-01-24,2023-01-24,MI-US,MKT-US,6130,6717.58,USD,V1012,INV-2023-003640,,contract engineer - 2023-01
T004716,2023-01-24,2023-01-23,MI-CA,OPS-CA,6130,5545.26,CAD,V1006,INV-2023-004716,,contract engineer - 2023-01
T004717,2023-01-24,2023-01-21,MI-CA,OPS-CA,6310,68559.2,CAD,V1017,INV-2023-004717,,monthly rent
T005943,2023-01-24,2023-01-24,MI-CA,SGA-CA,6210,613.94,CAD,V1036,INV-2023-005943,,"airfare Milwaukee, economy"
T005953,2023-01-24,2023-01-23,MI-CA,SGA-CA,6230,1275.13,CAD,V1002,INV-2023-005953,AP-2023-8071,client entertainment Amsterdam
T005970,2023-01-24,2023-01-22,MI-CA,SGA-CA,6410,367.18,CAD,V1005,INV-2023-005970,,tax compliance
T005984,2023-01-24,2023-01-21,MI-CA,SGA-CA,6520,6018.82,CAD,V1251,INV-2023-005984,,laptops and peripherals
T007257,2023-01-24,2023-01-21,MI-NL,OPS-EU,6130,7104.58,EUR,V1006,INV-2023-007257,,temporary operations cover
T007274,2023-01-24,2023-01-24,MI-NL,OPS-EU,6610,25909.7,EUR,V1030,INV-2023-007274,,customs and duty
T009641,2023-01-24,2023-01-24,MI-NL,SGA-EU,6230,186.18,EUR,V1037,INV-2023-009641,,team meals Zurich
T000009,2023-01-25,2023-01-23,MI-US,OPS-NA,6230,291.33,USD,V1037,INV-2023-000009,,team meals New York
T000019,2023-01-25,2023-01-23,MI-US,OPS-NA,6110,149870.34,USD,,INV-2023-000019,,semi-monthly payroll run
T000043,2023-01-25,2023-01-22,MI-US,OPS-NA,6610,12093.42,USD,V1030,INV-2023-000043,,customs and duty
T001245,2023-01-25,2023-01-25,MI-US,ENG-US,6230,1454.75,USD,V1002,INV-2023-001245,AP-2023-5373,client entertainment London
T001248,2023-01-25,2023-01-22,MI-US,ENG-US,6230,1312.6,USD,V1002,INV-2023-001248,AP-2023-5114,client entertainment Utrecht
T002368,2023-01-25,2023-01-22,MI-US,SGA-US,6230,1738.41,USD,V1037,INV-2023-002368,AP-2023-3605,client entertainment London
T002379,2023-01-25,2023-01-22,MI-US,SGA-US,6110,124101.1,USD,,INV-2023-002379,,payroll run - period 2023-01
T002389,2023-01-25,2023-01-22,MI-US,SGA-US,6330,1413.91,USD,V1020,INV-2023-002389,,planned maintenance
T005947,2023-01-25,2023-01-25,MI-CA,SGA-CA,6220,309.66,CAD,V1025,INV-2023-005947,,"hotel - 1 nights, Amsterdam"
T005968,2023-01-25,2023-01-22,MI-CA,SGA-CA,6330,1169.1,CAD,V1020,INV-2023-005968,,planned maintenance
T005982,2023-01-25,2023-01-24,MI-CA,SGA-CA,6510,5061.27,CAD,V1007,INV-2023-005982,,seat licences - 2023-01
T007230,2023-01-25,2023-01-25,MI-NL,OPS-EU,6210,986.45,EUR,V1002,INV-2023-007230,,"airfare Zurich, economy"
T007261,2023-01-25,2023-01-25,MI-NL,OPS-EU,6320,4718.62,EUR,V1033,INV-2023-007261,,utilities - 2023-01
T007281,2023-01-25,2023-01-22,MI-NL,OPS-EU,6620,47509.43,EUR,V1130,INV-2023-007281,,outbound freight - 2023-01
T008538,2023-01-25,2023-01-23,MI-NL,ENG-EU,6130,5065.79,EUR,V1012,INV-2023-008538,,contract engineer - 2023-01
T008545,2023-01-25,2023-01-25,MI-NL,ENG-EU,6510,9569.35,EUR,V1022,INV-2023-008545,,subscription renewal
T009640,2023-01-25,2023-01-25,MI-NL,SGA-EU,6230,204.0,EUR,V1037,INV-2023-009640,,team meals Leuven
T009680,2023-01-25,2023-01-22,MI-NL,SGA-EU,6830,4173.93,EUR,V1034,INV-2023-009680,,office supplies
T000036,2023-01-26,2023-01-24,MI-US,OPS-NA,6430,1453.16,USD,V1251,INV-2023-000036,,advisory - process review
T001255,2023-01-26,2023-01-24,MI-US,ENG-US,6240,71.64,USD,V1036,INV-2023-001255,,ground transport Milwaukee
T001281,2023-01-26,2023-01-26,MI-US,ENG-US,6520,4123.73,USD,V1028,INV-2023-001281,,test equipment
T002363,2023-01-26,2023-01-23,MI-US,SGA-US,6220,688.24,USD,V1025,INV-2023-002363,,"hotel - 3 nights, Chicago"
T002383,2023-01-26,2023-01-26,MI-US,SGA-US,6130,573.93,USD,V1006,INV-2023-002383,,temporary operations cover
T002394,2023-01-26,2023-01-25,MI-US,SGA-US,6420,9752.62,USD,V1011,INV-2023-002394,,IP counsel
T004710,2023-01-26,2023-01-25,MI-CA,OPS-CA,6110,102897.99,CAD,,INV-2023-004710,,semi-monthly payroll run
T004725,2023-01-26,2023-01-26,MI-CA,OPS-CA,6430,4023.85,CAD,V1029,INV-2023-004725,,advisory - process review
T005960,2023-01-26,2023-01-24,MI-CA,SGA-CA,6120,9330.9,CAD,,INV-2023-005960,,employer contributions - period 2023-01
T005966,2023-01-26,2023-01-23,MI-CA,SGA-CA,6320,3313.98,CAD,V1009,INV-2023-005966,,utilities - 2023-01
T005987,2023-01-26,2023-01-26,MI-CA,SGA-CA,6820,2580.97,CAD,V1015,INV-2023-005987,,bank charges - 2023-01
T007276,2023-01-26,2023-01-25,MI-NL,OPS-EU,6610,4449.85,EUR,V1030,INV-2023-007276,,customs and duty
T007277,2023-01-26,2023-01-26,MI-NL,OPS-EU,6610,17491.24,EUR,V1021,INV-2023-007277,,inbound freight - 2023-01
T008518,2023-01-26,2023-01-25,MI-NL,ENG-EU,6210,983.57,EUR,V1036,INV-2023-008518,,"airfare Toronto, economy"
T008552,2023-01-26,2023-01-23,MI-NL,ENG-EU,6530,12933.8,EUR,V1007,INV-2023-008552,,cloud hosting - 2023-01
T009644,2023-01-26,2023-01-24,MI-NL,SGA-EU,6230,348.2,EUR,V1002,INV-2023-009644,,team meals Calgary
T009660,2023-01-26,2023-01-24,MI-NL,SGA-EU,6330,1275.49,EUR,V1020,INV-2023-009660,,planned maintenance
T009665,2023-01-26,2023-01-25,MI-NL,SGA-EU,6420,5731.67,EUR,V1011,INV-2023-009665,,IP counsel
T009676,2023-01-26,2023-01-25,MI-NL,SGA-EU,6530,797.12,EUR,V1007,INV-2023-009676,,compute and storage
T001267,2023-01-27,2023-01-27,MI-US,ENG-US,6130,4372.08,USD,V1006,INV-2023-001267,,contract engineer - 2023-01
T003629,2023-01-27,2023-01-25,MI-US,MKT-US,6230,2447.91,USD,V1037,INV-2023-003629,AP-2023-4468,client entertainment Milwaukee
T004700,2023-01-27,2023-01-25,MI-CA,OPS-CA,6220,554.5,CAD,V1002,INV-2023-004700,,"hotel - 3 nights, Winnipeg"
T004723,2023-01-27,2023-01-24,MI-CA,OPS-CA,6330,10578.65,CAD,V1020,INV-2023-004723,,HVAC service
T008522,2023-01-27,2023-01-26,MI-NL,ENG-EU,6230,80.03,EUR,V1002,INV-2023-008522,,team meals Eindhoven
T009649,2023-01-27,2023-01-27,MI-NL,SGA-EU,6240,104.24,EUR,V1036,INV-2023-009649,,ground transport Amsterdam
T000010,2023-01-28,2023-01-28,MI-US,OPS-NA,6230,60.38,USD,V1037,INV-2023-000010,,team meals Amsterdam
T000031,2023-01-28,2023-01-25,MI-US,OPS-NA,6330,3125.82,USD,V1035,INV-2023-000031,,HVAC service
T000033,2023-01-28,2023-01-26,MI-US,OPS-NA,6330,2755.87,USD,V1035,INV-2023-000033,,HVAC service
T000042,2023-01-28,2023-01-26,MI-US,OPS-NA,6610,14906.24,USD,V1177,INV-2023-000042,,inbound freight - 2023-01
T001261,2023-01-28,2023-01-28,MI-US,ENG-US,6120,8335.9,USD,,INV-2023-001261,,employer contributions - period 2023-01
T001276,2023-01-28,2023-01-28,MI-US,ENG-US,6430,3733.89,USD,V1203,INV-2023-001276,,systems advisory
T002401,2023-01-28,2023-01-28,MI-US,SGA-US,6510,3286.19,USD,V1022,INV-2023-002401,,subscription renewal
T004722,2023-01-28,2023-01-27,MI-CA,OPS-CA,6330,2684.04,CAD,V1035,INV-2023-004722,,HVAC service
T007239,2023-01-28,2023-01-28,MI-NL,OPS-EU,6220,387.47,EUR,V1002,INV-2023-007239,,"hotel - 1 nights, Cleveland"
T007266,2023-01-28,2023-01-26,MI-NL,OPS-EU,6330,3091.53,EUR,V1035,INV-2023-007266,,repair - packaging line
T008554,2023-01-28,2023-01-25,MI-NL,ENG-EU,6830,1784.58,EUR,V1034,INV-2023-008554,,office supplies
T009637,2023-01-28,2023-01-28,MI-NL,SGA-EU,6220,212.83,EUR,V1025,INV-2023-009637,,"hotel - 2 nights, Winnipeg"
T009639,2023-01-28,2023-01-26,MI-NL,SGA-EU,6230,278.04,EUR,V1002,INV-2023-009639,,team meals Boston
T009648,2023-01-28,2023-01-25,MI-NL,SGA-EU,6240,246.13,EUR,V1036,INV-2023-009648,,ground transport Leuven
T009673,2023-01-28,2023-01-26,MI-NL,SGA-EU,6510,3306.44,EUR,V1022,INV-2023-009673,,subscription renewal
T510887,2023-01-28,2023-01-19,MI-NL,ENG-EU,6520,-5554.78,EUR,V1004,CM-2023-008549,,credit memo - reversal of INV-2023-008549
T000032,2023-01-29,2023-01-28,MI-US,OPS-NA,6330,5107.1,USD,V1020,INV-2023-000032,,planned maintenance
T000041,2023-01-29,2023-01-28,MI-US,OPS-NA,6610,51330.41,USD,V1021,INV-2023-000041,,inbound freight - 2023-01
T000050,2023-01-29,2023-01-27,MI-US,OPS-NA,6630,4433.67,USD,V1001,INV-2023-000050,,expedited freight
T001282,2023-01-29,2023-01-26,MI-US,ENG-US,6520,2616.76,USD,V1028,INV-2023-001282,,laptops and peripherals
T002361,2023-01-29,2023-01-26,MI-US,SGA-US,6210,1119.05,USD,V1036,INV-2023-002361,AP-2023-2892,"airfare Zurich, economy"
T002370,2023-01-29,2023-01-27,MI-US,SGA-US,6230,141.17,USD,V1037,INV-2023-002370,,team meals New York
T002373,2023-01-29,2023-01-29,MI-US,SGA-US,6230,377.06,USD,V1037,INV-2023-002373,,team meals Eindhoven
T002382,2023-01-29,2023-01-27,MI-US,SGA-US,6120,10491.19,USD,,INV-2023-002382,,employer contributions - period 2023-01
T003633,2023-01-29,2023-01-26,MI-US,MKT-US,6240,52.08,USD,V1036,INV-2023-003633,,ground transport Chicago
T003654,2023-01-29,2023-01-28,MI-US,MKT-US,6720,16701.14,USD,V1014,INV-2023-003654,,exhibition fees
T004721,2023-01-29,2023-01-27,MI-CA,OPS-CA,6330,2695.67,CAD,V1035,INV-2023-004721,,repair - packaging line
T004724,2023-01-29,2023-01-26,MI-CA,OPS-CA,6430,3392.37,CAD,V1026,INV-2023-004724,,systems advisory
T004735,2023-01-29,2023-01-28,MI-CA,OPS-CA,6620,4799.45,CAD,V1021,INV-2023-004735,,customer delivery
T004741,2023-01-29,2023-01-27,MI-CA,OPS-CA,6630,7406.44,CAD,V1042,INV-2023-004741,,expedited freight
T005942,2023-01-29,2023-01-29,MI-CA,SGA-CA,6210,348.12,CAD,V1002,INV-2023-005942,,"airfare London, economy"
T005976,2023-01-29,2023-01-29,MI-CA,SGA-CA,6420,2258.93,CAD,V1011,INV-2023-005976,,legal advice - commercial
T005978,2023-01-29,2023-01-29,MI-CA,SGA-CA,6430,6445.64,CAD,V1029,INV-2023-005978,,consulting - 2023-01
T005981,2023-01-29,2023-01-28,MI-CA,SGA-CA,6510,2391.82,CAD,V1007,INV-2023-005981,,subscription renewal
T007264,2023-01-29,2023-01-28,MI-NL,OPS-EU,6330,6035.4,EUR,V1020,INV-2023-007264,,repair - packaging line
T007265,2023-01-29,2023-01-29,MI-NL,OPS-EU,6330,8854.68,EUR,V1020,INV-2023-007265,,HVAC service
T007282,2023-01-29,2023-01-29,MI-NL,OPS-EU,6620,10511.04,EUR,V1021,INV-2023-007282,,outbound freight - 2023-01
T008543,2023-01-29,2023-01-28,MI-NL,ENG-EU,6430,6209.2,EUR,V1251,INV-2023-008543,,consulting - 2023-01
T009634,2023-01-29,2023-01-29,MI-NL,SGA-EU,6220,556.32,EUR,V1002,INV-2023-009634,,"hotel - 5 nights, Eindhoven"
T002358,2023-01-30,2023-01-27,MI-US,SGA-US,6210,1096.07,USD,V1036,INV-2023-002358,AP-2023-9467,"airfare London, economy"
T002403,2023-01-30,2023-01-29,MI-US,SGA-US,6530,8536.69,USD,V1032,INV-2023-002403,,cloud hosting - 2023-01
T003627,2023-01-30,2023-01-28,MI-US,MKT-US,6230,144.73,USD,V1002,INV-2023-003627,,team meals Boston
T003632,2023-01-30,2023-01-27,MI-US,MKT-US,6240,334.74,USD,V1008,INV-2023-003632,,ground transport Winnipeg
